date,neer,ktb_1y,ktb_10y,kospi,cycle_raw,policy_raw,trade_raw,risk_raw,cycle,policy,trade,risk,cycle_z,policy_z,trade_z,risk_z,n_themes,macro_sign,macro_z
2025-07-22,92.77637348620786,2.314,2.839,3169.94,0.0430962788154527,0.887,-0.021532842106736894,-0.07138122428432223,1.0,1.0,-1.0,-1.0,0.21997740235458732,0.5329677416601472,-0.24529988933509178,-0.19179510813810277,4,0.0,0.07896253663538497
2025-07-23,93.044592722502,2.314,2.83,3183.77,0.0430962788154527,0.9020000000000001,-0.017030372917481884,-0.06402250811038393,1.0,1.0,-1.0,-1.0,0.22000987513144435,0.541927337064532,-0.1940528162027343,-0.17205874910781546,4,0.0,0.09895641172135664
2025-07-24,93.39525088004484,2.316,2.849,3190.45,0.0430962788154527,0.8850000000000002,-0.015648916752552644,-0.08414984942998999,1.0,1.0,-1.0,-1.0,0.2200423448611516,0.5316669790681849,-0.17835320658463513,-0.22619527691874394,4,0.0,0.08679021010648935
2025-07-25,94.13345987561031,2.318,2.855,3196.05,0.0430962788154527,0.8740000000000001,-0.009339045598784068,-0.08501242091128791,1.0,1.0,-1.0,-1.0,0.22007481154258252,0.5250162851580797,-0.1064638971063457,-0.22855904576799485,4,0.0,0.10251703845658043
2025-07-28,93.75102631458124,2.31,2.829,3209.52,0.0430962788154527,0.871,-0.009458271046188571,-0.08853266168580622,1.0,1.0,-1.0,-1.0,0.22010727517461603,0.523173026183657,-0.10784866803693914,-0.2380698244911783,4,0.0,0.0993404522075389
2025-07-29,93.77043487914422,2.3,2.823,3230.57,0.0430962788154527,0.8930000000000002,-0.00668961934616874,-0.10241675986260866,1.0,1.0,-1.0,-1.0,0.22013973575613616,0.5363383786556221,-0.07629697212520735,-0.2754558555791181,4,0.0,0.1011813216768582
2025-07-30,93.1053293382462,2.295,2.797,3254.47,0.0430962788154527,0.907,-0.01586163547378927,-0.1144711863535701,1.0,1.0,-1.0,-1.0,0.22017219328603208,0.5446924457368194,-0.18094823918626493,-0.307930302805323,4,0.0,0.0689965242578159
2025-07-31,93.88657856917392,2.297,2.785,3245.44,0.0430962788154527,0.919,-0.009837332703182433,-0.11957426151269683,1.0,1.0,-1.0,-1.0,0.22020464776319817,0.5518399664095787,-0.11225010261389853,-0.3217117407634985,4,0.0,0.08452069269884493
2025-08-01,93.53801448587666,2.303,2.832,3119.41,0.0618168260635183,0.9159999999999999,-0.009474866661997261,-0.09610227049090864,1.0,1.0,-1.0,-1.0,0.31589230724729517,0.5499809730795597,-0.1081397756357568,-0.2586098993850244,4,0.0,0.12478090132651844
2025-08-04,92.7092950028925,2.266,2.778,3147.75,0.0618168260635183,0.9630000000000001,-0.017545279990444307,-0.09485305329382492,1.0,1.0,-1.0,-1.0,0.31592550725751717,0.5781229641753198,-0.20029569331928876,-0.25529687021520786,4,0.0,0.10961397697458508
2025-08-05,93.54479081228368,2.267,2.766,3198.0,0.0618168260635183,0.9500000000000002,-0.011541234133326306,-0.1185624352484144,1.0,1.0,-1.0,-1.0,0.3159587132196833,0.5702471406677629,-0.13178503073627207,-0.3191645403330502,4,0.0,0.108814070704531
2025-08-06,93.45953784920609,2.269,2.779,3198.14,0.0618168260635183,0.9339999999999997,-0.01196483889702904,-0.13746093228426742,1.0,1.0,-1.0,-1.0,0.31599192511619123,0.5605786659880961,-0.1366542150201759,-0.37009273964357997,4,0.0,0.09245590911013286
2025-08-07,93.18333138456693,2.263,2.772,3227.68,0.0618168260635183,0.9300000000000002,-0.01372947844113348,-0.1398862750863581,1.0,1.0,-1.0,-1.0,0.31602514292948064,0.5581154982931111,-0.15684539491633712,-0.37667670749461885,4,0.0,0.08515463470290897
2025-08-08,93.385201754163,2.263,2.776,3210.01,0.0618168260635183,0.8930000000000002,-0.011471520515565103,-0.12744175406018182,1.0,1.0,-1.0,-1.0,0.31605836664203296,0.5358634104969909,-0.13108141347243946,-0.3432214657650362,4,0.0,0.09440472447538709
2025-08-11,93.3478839033922,2.266,2.781,3206.77,0.0618168260635183,0.8889999999999998,-0.015150512045626563,-0.13628708184586363,1.0,1.0,-1.0,-1.0,0.3160915962363715,0.5334173203176497,-0.1731601933817232,-0.36709778536132875,4,0.0,0.07731273445274231
2025-08-12,93.31657063277954,2.27,2.801,3189.91,0.0618168260635183,0.8820000000000001,-0.013525551818612591,-0.1198563165800632,1.0,1.0,-1.0,-1.0,0.31612483169506106,0.5291741394581807,-0.15462412676570506,-0.3228945119820826,4,0.0,0.09194508310136353
2025-08-13,93.10785207985936,2.265,2.809,3224.37,0.0618168260635183,0.8719999999999999,-0.016301467671790526,-0.13304153541501107,1.0,1.0,-1.0,-1.0,0.316158073000708,0.5231351540997214,-0.18640118306618997,-0.35847021963904846,4,0.0,0.07360545609879773
2025-08-14,93.44635451315024,2.261,2.787,3225.66,0.0618168260635183,0.863,-0.023850150333131204,-0.17162343923207105,1.0,1.0,-1.0,-1.0,0.31619132013596,0.5176998503365644,-0.2727744629169979,-0.46247047558247434,4,0.0,0.024661557993263056
2025-08-18,93.55734504604833,2.266,2.837,3177.28,0.0618168260635183,0.8170000000000002,-0.014860407610232329,-0.2601124013396127,1.0,1.0,-1.0,-1.0,0.3162245730835064,0.49008412153447856,-0.16999804893149223,-0.7008478793065095,4,0.0,-0.01613430840500421
2025-08-19,93.47491974703549,2.268,2.858,3151.56,0.0618168260635183,0.8440000000000003,-0.020049237500206374,-0.21198585596293346,1.0,1.0,-1.0,-1.0,0.3162578318260771,0.5062509609235928,-0.22940713651729053,-0.5711854430007124,4,0.0,0.005479053307916759
2025-08-20,93.26589964447948,2.267,2.853,3130.09,0.0618168260635183,0.8370000000000002,-0.015034962441122346,-0.18593472772757147,1.0,1.0,-1.0,-1.0,0.3162910963464436,0.5020252508894252,-0.17207264480444734,-0.5010272688488138,4,0.0,0.0363041083956519
2025-08-21,92.7641315709684,2.266,2.845,3141.74,0.0618168260635183,0.827,-0.01882278393269754,-0.19388768832603606,1.0,1.0,-1.0,-1.0,0.31632436662741803,0.49600364406724723,-0.21547182152798564,-0.5224865183921319,4,0.0,0.018592417693636953
2025-08-22,92.86406680198066,2.269,2.86,3168.73,0.0618168260635183,0.823,-0.01534630988863217,-0.1901193623950143,1.0,1.0,-1.0,-1.0,0.31635764265185345,0.4935822465454901,-0.1757157591815909,-0.5123637935157892,4,0.0,0.030465084124990854
2025-08-25,92.77903021239628,2.258,2.852,3209.86,0.0618168260635183,0.8260000000000001,-0.021505184547365275,-0.19186207026996477,1.0,1.0,-1.0,-1.0,0.31639092440264377,0.4953583244279777,-0.2462882849105946,-0.5170910385181722,4,0.0,0.012092481350463674
2025-08-26,93.45101103024056,2.25,2.86,3179.36,0.0618168260635183,0.8220000000000001,-0.016707690717608692,-0.18381324564491863,1.0,1.0,-1.0,-1.0,0.3164242118627233,0.4929377050975825,-0.19138857619509625,-0.49543551397131697,4,0.0,0.03063445669847313
2025-08-27,93.12817278997804,2.24,2.825,3187.16,0.0618168260635183,0.8089999999999997,-0.01647023632126121,-0.17704822660468697,1.0,1.0,-1.0,-1.0,0.3164575050150669,0.48512400735715655,-0.18871158721894243,-0.47724311048209456,4,0.0,0.033906703667796606
2025-08-28,92.82994695344765,2.244,2.815,3196.32,0.0618168260635183,0.8159999999999998,-0.025781042373355767,-0.15713482758614483,1.0,1.0,-1.0,-1.0,0.3164908038426899,0.4893018587530021,-0.2954514953675233,-0.42361607506644144,4,0.0,0.021681273040431784
2025-08-29,93.22841369609404,2.248,2.815,3186.01,0.0618168260635183,0.8069999999999999,-0.021329004952833408,-0.1614592508287685,1.0,1.0,-1.0,-1.0,0.31652410832864797,0.48388810947735905,-0.24448387347693973,-0.4353233100826962,4,0.0,0.03015125856159276
2025-09-01,93.24601693482944,2.253,2.847,3142.93,0.046935045080668446,0.8049999999999997,-0.03437159003438772,-0.14099264057601396,1.0,1.0,-1.0,-1.0,0.24035764605330148,0.4826725274744081,-0.3940458380094019,-0.38019570485365334,4,0.0,-0.012802842333836412
2025-09-02,92.92420262597572,2.258,2.87,3172.35,0.046935045080668446,0.794,-0.04116648818981794,-0.15064243419037734,1.0,1.0,-1.0,-1.0,0.24039118657218023,0.4760638073599854,-0.4719950946926734,-0.40626940484175367,4,0.0,-0.04045237640056537
2025-09-03,93.16357527359476,2.268,2.913,3184.42,0.046935045080668446,0.774,-0.03815219149459104,-0.15682168235836216,1.0,1.0,-1.0,-1.0,0.24042472486948432,0.4640644312728563,-0.4374914912312659,-0.42298503340085325,4,0.0,-0.03899684212244463
2025-09-04,93.00663371899472,2.269,2.883,3200.83,0.046935045080668446,0.7809999999999997,-0.038820863659156934,-0.1597726480475199,1.0,1.0,-1.0,-1.0,0.24045826094259912,0.46825185627454174,-0.44521487477139987,-0.4309942530561451,4,0.0,-0.04187475265260103
2025-09-05,93.11331398279737,2.27,2.855,3205.12,0.046935045080668446,0.7690000000000001,-0.03193851587126861,-0.16271506694146004,1.0,1.0,-1.0,-1.0,0.24049179478891805,0.4610508033278774,-0.3663472797201276,-0.4389802551351483,4,0.0,-0.025946234184620123
2025-09-08,93.02691725761872,2.269,2.848,3219.59,0.046935045080668446,0.786,-0.04451832870580308,-0.1619916779267434,1.0,1.0,-1.0,-1.0,0.24052532640584284,0.47123243546583854,-0.5106831730497714,-0.43707764245422914,4,0.0,-0.05900076340807979
2025-09-09,92.98759370896563,2.266,2.818,3260.05,0.046935045080668446,0.7829999999999999,-0.04024022773224978,-0.17338453809360324,1.0,1.0,-1.0,-1.0,0.24055885579078337,0.46942407509782885,-0.4616606617905062,-0.4678610111469793,4,0.0,-0.054884685512218326
2025-09-10,93.26656178049096,2.275,2.833,3314.53,0.046935045080668446,0.7840000000000003,-0.034877527513723194,-0.19977293528369328,1.0,1.0,-1.0,-1.0,0.24059238294115765,0.47001367113630177,-0.4001973661579774,-0.5390914018086915,4,0.0,-0.057170678472302366
2025-09-11,93.16537405677386,2.273,2.813,3344.2,0.046935045080668446,0.7869999999999999,-0.03568162404662534,-0.20153609889695215,1.0,1.0,-1.0,-1.0,0.24062590785439175,0.4718015843964542,-0.4094840446377142,-0.5438715679471768,4,0.0,-0.06023203008351126
2025-09-12,93.00798504781751,2.277,2.813,3395.54,0.046935045080668446,0.786,-0.03774708687256112,-0.21163294654595144,1.0,1.0,-1.0,-1.0,0.2406594305279199,0.47119184535966535,-0.4332449832707833,-0.5711305018804343,4,0.0,-0.07313105231590811
2025-09-15,93.0383722242572,2.278,2.821,3407.31,0.046935045080668446,0.778,-0.03535210214243456,-0.22193791247346656,1.0,1.0,-1.0,-1.0,0.24069295095918442,0.4663879149204909,-0.40581687584933,-0.5989384950399327,4,0.0,-0.07441862625239684
2025-09-16,92.9042664897696,2.266,2.804,3449.62,0.046935045080668446,0.762,-0.03568499566968342,-0.27032465166052716,1.0,1.0,-1.0,-1.0,0.24072646914563567,0.45679234232646915,-0.40969844921129844,-0.7294251708320719,4,0.0,-0.11040120214281639
2025-09-17,93.2002158641637,2.266,2.787,3413.4,0.046935045080668446,0.7549999999999999,-0.030188282544209244,-0.26222517197901796,1.0,1.0,-1.0,-1.0,0.24075998508473193,0.45259377718176563,-0.3466529208711571,-0.7074959854652664,4,0.0,-0.09019878601748148
2025-09-18,93.37942389031303,2.262,2.756,3461.3,0.046935045080668446,0.7519999999999998,-0.031204906618521377,-0.2890765387324646,1.0,1.0,-1.0,-1.0,0.2407934987739397,0.45079385750121265,-0.35838907942228493,-0.7797992236539911,4,0.0,-0.11165023670028093
2025-09-19,93.22701929377772,2.276,2.815,3445.24,0.046935045080668446,0.734,-0.03664918319905297,-0.28907313455155587,1.0,1.0,-1.0,-1.0,0.24082701021073333,0.44000611612224916,-0.42097584263427423,-0.7796474815501275,4,0.0,-0.1299475494628548
2025-09-22,92.71034527817493,2.283,2.833,3468.65,0.046935045080668446,0.7080000000000002,-0.037384155541192676,-0.3039863821058204,1.0,1.0,-1.0,-1.0,0.2408605193925952,0.4244279459182472,-0.4294763524087571,-0.8196809592729298,4,0.0,-0.14596721159271114
2025-09-23,92.65330052263188,2.285,2.813,3486.19,0.046935045080668446,0.6559999999999997,-0.034978626205385055,-0.31678496723700245,1.0,1.0,-1.0,-1.0,0.24089402631701556,0.393272075133474,-0.40190200475816534,-0.853959138025868,4,0.0,-0.15542376033338595
2025-09-24,92.68838250036296,2.291,2.848,3472.14,0.046935045080668446,0.6499999999999999,-0.03642472808995567,-0.29029232057870485,1.0,1.0,-1.0,-1.0,0.2409275309814926,0.38969280493035174,-0.4185770222472013,-0.7823981512548079,4,0.0,-0.14258870939754123
2025-09-25,92.79886724557332,2.303,2.885,3471.11,0.046935045080668446,0.593,-0.03450239420621237,-0.29502568279079655,1.0,1.0,-1.0,-1.0,0.24096103338353253,0.35554457043053905,-0.39654759994885536,-0.7949972744130542,4,0.0,-0.1487598176369595
2025-09-26,92.66542556015804,2.318,2.943,3386.05,0.046935045080668446,0.5800000000000001,-0.040510802745552965,-0.26868462189946496,1.0,1.0,-1.0,-1.0,0.24099453352064926,0.3477763033258878,-0.4656566567100593,-0.7239302085708018,4,0.0,-0.150204007108581
2025-09-29,91.86898904502556,2.322,2.939,3431.21,0.046935045080668446,0.5640000000000001,-0.046393047961093004,-0.27595478040883625,1.0,1.0,-1.0,-1.0,0.24102803139036472,0.33821004534588833,-0.5333045377775711,-0.7434144156101189,4,0.0,-0.17437021916285925
2025-09-30,92.36658423754008,2.325,2.951,3424.6,0.046935045080668446,0.5609999999999999,-0.042283222685964184,-0.26902045329226437,1.0,1.0,-1.0,-1.0,0.24106152699020858,0.3364388920845003,-0.4861085847184544,-0.7246467999103962,4,0.0,-0.15831374138853543
2025-10-01,92.28994701370756,2.326,2.96,3455.83,0.0771308856174823,0.5539999999999998,-0.038798962954573746,-0.2671602343926915,1.0,1.0,-1.0,-1.0,0.39617343968580043,0.3322693069575512,-0.4461077939874367,-0.7195539634723699,4,0.0,-0.10930475270411374
2025-10-02,92.03347840672292,2.314,2.959,3549.21,0.0771308856174823,0.5510000000000002,-0.040453059984429274,-0.30958998570233337,1.0,1.0,-1.0,-1.0,0.39619752260273056,0.33049866209780243,-0.4651791149621548,-0.8336287383119326,4,0.0,-0.1430279171433886
2025-10-10,92.70963378230718,2.318,2.964,3610.6,0.0771308856174823,0.5350000000000001,-0.03839443330060721,-0.298247648940057,1.0,1.0,-1.0,-1.0,0.3962216298920716,0.32093136985415716,-0.44156318158103003,-0.8029219299169388,4,0.0,-0.13183302793793503
2025-10-13,91.48492467370454,2.303,2.904,3584.55,0.0771308856174823,0.5420000000000003,-0.049871202228568556,-0.29447632547641034,1.0,1.0,-1.0,-1.0,0.3962457615004258,0.3251597907417615,-0.573571542236628,-0.7926156024399053,4,0.0,-0.1611953981085865
2025-10-14,91.0501398164268,2.298,2.871,3561.81,0.0771308856174823,0.528,-0.06046922286038825,-0.307669214994886,1.0,1.0,-1.0,-1.0,0.39626991737452716,0.31679105209571207,-0.6953982941677502,-0.8279309293179443,4,0.0,-0.20256706350386383
2025-10-15,91.0161186977684,2.295,2.856,3657.28,0.0771308856174823,0.5140000000000002,-0.07277858928655156,-0.3499725047929088,1.0,1.0,-1.0,-1.0,0.3962940974612416,0.3084222890623825,-0.836737960770712,-0.9414064315899147,4,0.0,-0.2683570014592507
2025-10-16,91.10240058884096,2.311,2.908,3748.37,0.0771308856174823,0.516,-0.06561845006775524,-0.3704880267474761,1.0,1.0,-1.0,-1.0,0.39631830170756643,0.30965328505717127,-0.7543003653434458,-0.9961305021356176,4,0.0,-0.26111482017858145
2025-10-17,91.3781323988728,2.304,2.885,3748.89,0.0771308856174823,0.5570000000000004,-0.05586603786506483,-0.3446839915590973,1.0,1.0,-1.0,-1.0,0.3963425300606295,0.3342858062840944,-0.6421731978019555,-0.9264158376550031,4,0.0,-0.20949017477805867
2025-10-20,91.38648009960257,2.31,2.892,3814.69,0.0771308856174823,0.5419999999999998,-0.04752129805005545,-0.37071954517433275,1.0,1.0,-1.0,-1.0,0.3963667824676897,0.325312887343674,-0.5462810557633003,-0.9959324431990447,4,0.0,-0.20513345728774535
2025-10-21,91.31152429776029,2.321,2.904,3823.84,0.0771308856174823,0.5449999999999999,-0.04814218279036098,-0.37134683740584556,1.0,1.0,-1.0,-1.0,0.3963910588761355,0.3271427138623988,-0.5534452756974256,-0.9971561344496915,4,0.0,-0.20676690935214573
2025-10-22,91.22305598883742,2.308,2.869,3883.68,0.0771308856174823,0.548,-0.04820141166386538,-0.38518088103698433,1.0,1.0,-1.0,-1.0,0.39641535923348564,0.32897250591482186,-0.5541528092252755,-1.0,4,0.0,-0.20719123601924203
2025-10-23,90.81905768048507,2.324,2.912,3845.56,0.0771308856174823,0.5330000000000004,-0.053367100186460625,-0.36848998084532636,1.0,1.0,-1.0,-1.0,0.39643968348738773,0.31999780159859864,-0.6135382978292656,-0.9885288658073825,4,0.0,-0.22140741963766544
2025-10-24,90.4481634675815,2.318,2.913,3941.59,0.0771308856174823,0.5310000000000001,-0.05307095390675798,-0.3923294215826523,1.0,1.0,-1.0,-1.0,0.3964640315856187,0.3188272122279476,-0.6101332950945658,-1.0,4,0.0,-0.22371051282024987
2025-10-27,90.46604649637912,2.33,2.959,4042.83,0.0771308856174823,0.512,-0.05121347379102836,-0.43353679893294833,1.0,1.0,-1.0,-1.0,0.3964884034760838,0.3074502776473202,-0.5887898459022636,-1.0,4,0.0,-0.2212127911947149
2025-10-28,90.55761538395728,2.336,2.935,4010.41,0.0771308856174823,0.5140000000000002,-0.049073627735158,-0.42237149435186516,1.0,1.0,-1.0,-1.0,0.3965127991068165,0.3086823635797338,-0.5642112887380597,-1.0,4,0.0,-0.21475403151287736
2025-10-29,90.34251638241231,2.372,2.984,4081.15,0.0771308856174823,0.4900000000000002,-0.050461455374843034,-0.4462071188608165,1.0,1.0,-1.0,-1.0,0.3965372184259784,0.2943013096339255,-0.5801830808169207,-1.0,4,0.0,-0.2223361381892542
2025-10-30,90.53070258514528,2.449,3.05,4086.89,0.0771308856174823,0.41300000000000026,-0.04395733241910538,-0.4500623250516259,1.0,1.0,-1.0,-1.0,0.396561661381858,0.24808713390856882,-0.5054454448872449,-1.0,4,0.0,-0.2151991623992045
2025-10-31,91.27161149913836,2.438,3.061,4107.5,0.0771308856174823,0.44099999999999984,-0.03822300196511641,-0.46311633556824083,1.0,1.0,-1.0,-1.0,0.39658612792287135,0.26493977004614055,-0.4395664830921603,-1.0,4,0.0,-0.19451014628078708
2025-11-03,91.08831778785866,2.448,3.086,4221.87,0.04476891646013605,0.43100000000000005,-0.034258085353961576,-0.4815528773580373,1.0,1.0,-1.0,-1.0,0.23022258814472676,0.25896528571538474,-0.3940314282333174,-1.0,4,0.0,-0.22621088859330146
2025-11-04,91.06457282123644,2.446,3.082,4121.74,0.04476891646013605,0.40700000000000003,-0.034616177877967225,-0.4687268602315602,1.0,1.0,-1.0,-1.0,0.2302555277102132,0.24457807030175754,-0.3982116264145949,-1.0,4,0.0,-0.23084450710065602
2025-11-05,90.58961922771658,2.46,3.125,4004.42,0.04476891646013605,0.391,-0.03957103420823227,-0.44402271278917393,1.0,1.0,-1.0,-1.0,0.23028846436166286,0.2349961085426803,-0.45526562509599044,-1.0,4,0.0,-0.2474952630479118
2025-11-06,90.00098814538337,2.505,3.203,4026.45,0.04476891646013605,0.3680000000000003,-0.04438464677189646,-0.4394842717702556,1.0,1.0,-1.0,-1.0,0.23032139809783264,0.22120517116037144,-0.5106888866961932,-1.0,4,0.0,-0.26479057935949724
2025-11-07,90.04108787545285,2.529,3.226,3953.76,0.04476891646013605,0.3380000000000001,-0.043043150728080626,-0.42097275450342964,1.0,1.0,-1.0,-1.0,0.23035432891748478,0.20320344212159525,-0.49530046499372066,-1.0,4,0.0,-0.26543567348866015
2025-11-10,89.4445339301174,2.523,3.23,4073.24,0.04476891646013605,0.347,-0.05311735656678618,-0.46131862499116516,1.0,1.0,-1.0,-1.0,0.2303872568193868,0.2086458426549674,-0.611225265119645,-1.0,4,0.0,-0.2930480414113227
2025-11-11,89.44571201610967,2.506,3.201,4106.39,0.04476891646013605,0.3690000000000002,-0.05206076447181651,-0.48212207679855046,1.0,1.0,-1.0,-1.0,0.23042018180231122,0.22190649515940625,-0.5990739392218707,-1.0,4,0.0,-0.2866868155650383
2025-11-12,88.84418325338568,2.54,3.282,4150.39,0.04476891646013605,0.33499999999999996,-0.06045855225285912,-0.5054695222197292,1.0,1.0,-1.0,-1.0,0.23045310386503587,0.20149099287780528,-0.695651090781873,-1.0,4,0.0,-0.315926748509758
2025-11-13,88.69354058202714,2.537,3.267,4170.63,0.04476891646013605,0.3330000000000002,-0.06367534877402381,-0.4904869903193481,1.0,1.0,-1.0,-1.0,0.23048602300634366,0.2003191384240415,-0.732573657683644,-1.0,4,0.0,-0.32544212406331474
2025-11-14,88.48866212790224,2.537,3.317,4011.57,0.04476891646013605,0.3210000000000002,-0.06986267381662348,-0.46212332107920867,1.0,1.0,-1.0,-1.0,0.23051893922502262,0.1931309474406377,-0.8035897961971655,-1.0,4,0.0,-0.3449849773828763
2025-11-17,89.04936801526205,2.52,3.301,4089.25,0.04476891646013605,0.347,-0.057836574596505486,-0.4803441660057728,1.0,1.0,-1.0,-1.0,0.23055185251986596,0.2088055982813588,-0.6652269260569499,-1.0,4,0.0,-0.3064673688139313
2025-11-18,89.23967601694693,2.486,3.268,3953.62,0.04476891646013605,0.3719999999999999,-0.05178506965533902,-0.44641739621500925,1.0,1.0,-1.0,-1.0,0.23058476288967195,0.22388168728476962,-0.5956329059039065,-1.0,4,0.0,-0.28529161393236624
2025-11-19,88.81373732314908,2.478,3.281,3929.51,0.04476891646013605,0.3689999999999998,-0.049286966467762205,-0.44661835980095355,1.0,1.0,-1.0,-1.0,0.230617670333244,0.22210856336416132,-0.5669227090540067,-1.0,4,0.0,-0.27854911883915034
2025-11-20,88.93915343004353,2.475,3.325,4004.85,0.04476891646013605,0.383,-0.05828836056191555,-0.4815909125706434,1.0,1.0,-1.0,-1.0,0.2306505748493906,0.23056817093312323,-0.6704242070233092,-1.0,4,0.0,-0.3023013653101988
2025-11-21,88.83374763501783,2.45,3.271,3853.26,0.04476891646013605,0.4049999999999998,-0.05501104733247786,-0.4601852293318348,1.0,1.0,-1.0,-1.0,0.23068347643692522,0.24384538653438678,-0.6327178758245225,-1.0,4,0.0,-0.28954725321330266
2025-11-24,88.60502168377728,2.458,3.289,3846.06,0.04476891646013605,0.4169999999999998,-0.05685353844163288,-0.4822490476124228,1.0,1.0,-1.0,-1.0,0.23071637509466641,0.2511036272019789,-0.6538847700577537,-1.0,4,0.0,-0.2930161919402771
2025-11-25,88.48049470306348,2.459,3.264,3857.78,0.04476891646013605,0.41400000000000015,-0.054730395218269834,-0.48199553369459547,1.0,1.0,-1.0,-1.0,0.23074927082143787,0.24933030085064117,-0.6294571861025955,-1.0,4,0.0,-0.28734440360762914
2025-11-26,88.35557829649507,2.457,3.251,3960.87,0.04476891646013605,0.43599999999999994,-0.05855792876766408,-0.507354521107596,1.0,1.0,-1.0,-1.0,0.23078216361606826,0.26261294291658266,-0.6734394182207958,-1.0,4,0.0,-0.2950110779220362
2025-11-27,88.85994914494113,2.522,3.351,3986.91,0.04476891646013605,0.37200000000000033,-0.05441244085428831,-0.5022149332605244,1.0,1.0,-1.0,-1.0,0.2308150534773911,0.22409670658896047,-0.6257583215170865,-1.0,4,0.0,-0.2927116403626837
2025-11-28,88.77197515259907,2.517,3.344,3926.59,0.04476891646013605,0.3730000000000002,-0.061432360400310415,-0.4874040518930578,1.0,1.0,-1.0,-1.0,0.23084794040424517,0.22473159513037966,-0.7064249271079449,-1.0,4,0.0,-0.31271134789333
2025-12-01,88.67997683822747,2.544,3.387,3920.37,-0.05053443972844545,0.3420000000000001,-0.062267128633244795,-0.4866045158891709,-1.0,1.0,-1.0,-1.0,-0.2606138800800991,0.2060856040104839,-0.715951613606627,-1.0,4,-0.5,-0.44261997241906054
2025-12-02,88.46401915563352,2.535,3.346,3994.93,-0.05053443972844545,0.33699999999999974,-0.06663013726252665,-0.5059534969881242,-1.0,1.0,-1.0,-1.0,-0.26065027959872084,0.20310388046356528,-0.7659966386212135,-1.0,4,-0.5,-0.45588575943909226
2025-12-03,88.46449094780432,2.541,3.368,4036.3,-0.05053443972844545,0.3250000000000002,-0.06282851449325566,-0.5099018218429473,-1.0,1.0,-1.0,-1.0,-0.2606866762595419,0.1959023760286394,-0.7222146071363471,-1.0,4,-0.5,-0.4467497268418124
2025-12-04,88.38501929184592,2.524,3.376,4028.51,-0.05053443972844545,0.3290000000000002,-0.06206248805927661,-0.4999433324302424,-1.0,1.0,-1.0,-1.0,-0.26072307006066514,0.1983443470335436,-0.713339646037007,-1.0,4,-0.5,-0.4439295922660321
2025-12-05,88.24347694734301,2.509,3.358,4100.05,-0.05053443972844545,0.3450000000000002,-0.06470379531922266,-0.5229974202947747,-1.0,1.0,-1.0,-1.0,-0.26075946100020037,0.20802181499706957,-0.7436012305270698,-1.0,4,-0.5,-0.44908471913255016
2025-12-08,88.19320066144635,2.521,3.401,4154.85,-0.05053443972844545,0.3250000000000002,-0.0639394980629433,-0.5484423431758692,-1.0,1.0,-1.0,-1.0,-0.26079584907626385,0.1959932519958727,-0.7347291442419238,-1.0,4,-0.5,-0.44988293533057877
2025-12-09,88.38311436475699,2.535,3.453,4143.55,-0.05053443972844545,0.2669999999999999,-0.06401931902497626,-0.5565959189953272,-1.0,1.0,-1.0,-1.0,-0.26083223428697866,0.16104326366022115,-0.7355573585779117,-1.0,4,-0.5,-0.4588365823011673
2025-12-10,88.31541311481332,2.544,3.371,4135.0,-0.05053443972844545,0.23499999999999988,-0.0656439446806365,-0.5705899638133421,-1.0,1.0,-1.0,-1.0,-0.2608686166304745,0.1417670805229642,-0.7541166838493184,-1.0,4,-0.5,-0.4683045549892072
2025-12-11,88.1826197323408,2.578,3.378,4110.62,-0.05053443972844545,0.17600000000000016,-0.06556947538536217,-0.5701389425289661,-1.0,1.0,-1.0,-1.0,-0.26090499610488754,0.10619417845241544,-0.7531554459406982,-1.0,4,-0.5,-0.47696656589829256
2025-12-12,88.23394808341679,2.582,3.409,4167.16,-0.05053443972844545,0.17200000000000015,-0.06226885868963539,-0.5665840175572419,-1.0,1.0,-1.0,-1.0,-0.2609413727083608,0.10379996961582837,-0.7151736941541645,-1.0,4,-0.5,-0.4680787743116742
2025-12-15,88.06329404162497,2.557,3.325,4090.59,-0.05053443972844545,0.20100000000000007,-0.06392416538565193,-0.5517031682585185,-1.0,1.0,-1.0,-1.0,-0.2609777464390437,0.12132312129308416,-0.734098731582414,-1.0,4,-0.5,-0.4684383391820934
2025-12-16,87.92712360661271,2.555,3.313,3999.13,-0.05053443972844545,0.18399999999999972,-0.058329707600981884,-0.5393208887228436,-1.0,1.0,-1.0,-1.0,-0.2610141172950924,0.11108239421854271,-0.6698194947016335,-1.0,4,-0.5,-0.4549378044445458
2025-12-17,88.0112787509632,2.557,3.324,4056.41,-0.05053443972844545,0.18599999999999994,-0.05376379311733803,-0.5595645771083777,-1.0,1.0,-1.0,-1.0,-0.26105048527466934,0.11231042755084883,-0.6173881893561657,-1.0,4,-0.5,-0.44153206176999654
2025-12-18,87.73483320546195,2.545,3.312,3994.51,-0.05053443972844545,0.17799999999999994,-0.05395430508570609,-0.5768135668243837,-1.0,1.0,-1.0,-1.0,-0.26108685037594387,0.10749972943928433,-0.6195754166755811,-1.0,4,-0.5,-0.44329063440306016
2025-12-19,87.76447380631019,2.567,3.342,4020.55,-0.05053443972844545,0.1499999999999999,-0.04450175803880896,-0.5643041295783904,-1.0,1.0,-1.0,-1.0,-0.26112321259709154,0.09060675312540024,-0.5110733002696927,-1.0,4,-0.5,-0.420397439935346
