,pv01_3Y,pv01_10Y,dv01_3Y,dv01_10Y,face_3Y,face_10Y,face_total,margin
2025-10-27,28776,87238,-1508111,-992336,5240938976,1137507133,6378446109,318922305
2025-10-28,28769,87272,-1495698,-1814846,5198946724,2079527820,7278474544,363923727
2025-10-29,28754,87096,-1500143,-1823464,5217118643,2093614126,7310732769,365536638
2025-10-30,28729,86775,-1384047,-1677359,4817548638,1932993695,6750542333,337527117
2025-10-31,28745,86841,-1409788,-1775476,4904473360,2044515247,6948988607,347449430
2025-11-03,28731,86698,-1389484,-1878703,4836176991,2166946517,7003123508,350156175
2025-11-04,28731,86754,-1550864,-2065202,5397930768,2380515454,7778446221,388922311
2025-11-05,28718,86620,-1516603,-1981617,5280928709,2287723073,7568651782,378432589
2025-11-06,28691,86278,-1412268,-1782598,4922306750,2066106216,6988412965,349420648
2025-11-07,28679,86203,-1409794,-1727537,4915810918,2004029339,6919840257,345992013
2025-11-10,28688,86235,-1395060,-1666881,4862810716,1932959693,6795770409,339788520
2025-11-11,28705,86413,-1347943,-1568777,4695788890,1815447301,6511236191,325561810
2025-11-12,28672,86106,-1244572,-1432661,4340734028,1663836166,6004570194,300228510
2025-11-13,28655,86027,-1245908,-1443960,4347920605,1678502843,6026423448,301321172
2025-11-14,28634,85832,-2043587,-1489433,7137020486,1735291199,8872311685,443615584
2025-11-17,28640,85939,-2012636,-1526954,7027390687,1776792950,8804183637,440209182
2025-11-18,28662,86088,-1894625,-1518827,6610255462,1764280665,8374536127,418726806
2025-11-19,28663,86024,-1893216,-1559094,6605079520,1812400588,8417480108,420874005
2025-11-20,28653,85845,-1856848,-1565013,6480378097,1823065398,8303443495,415172175
2025-11-21,28672,86018,-1754704,-1541019,6119938316,1791499598,7911437914,395571896
2025-11-24,28658,85929,-1708433,-1551094,5961403859,1805095451,7766499310,388324965
2025-11-25,28660,85988,-1661247,-1539680,5796375204,1790568423,7586943626,379347181
2025-11-26,28664,86010,-1620603,-1555425,5653855870,1808418699,7462274569,373113728
2025-11-27,28608,85493,-1185891,-1228443,4145297341,1436896980,5582194321,279109716
2025-11-28,28611,85519,-1142431,-1227169,3992975561,1434973298,5427948858,271397443
2025-12-01,28588,85271,-1845920,-1916982,6457039059,2248102175,8705141234,435257062
2025-12-02,28600,85400,-1785022,-1889519,6241367634,2212561179,8453928813,422696441
2025-12-03,28590,85258,-1795249,-1883472,6279197435,2209132366,8488329801,424416490
2025-12-04,28602,85327,-1812748,-1889515,6337867071,2214441368,8552308439,427615422
2025-12-05,28616,85465,-1812818,-1874484,6334930084,2193287445,8528217529,426410876
2025-12-08,28597,85289,-1815722,-1861736,6349271363,2182845147,8532116510,426605825
2025-12-09,28568,85020,-1773670,-1812632,6208495956,2132014642,8340510598,417025530
2025-12-10,28551,84864,-1779124,-1803415,6231450598,2125072898,8356523495,417826175
2025-12-11,28542,84781,-1802814,-1810989,6316276678,2136082686,8452359364,422617968
2025-12-12,28563,84892,-1778656,-1787849,6227168816,2106017721,8333186537,416659327
2025-12-15,28602,85303,-1603628,-1596382,5606722515,1871432224,7478154739,373907737
2025-12-16,28595,85266,-1625272,-1602471,5683817658,1879380964,7563198622,378159931
2025-12-17,28591,85188,-1633452,-1608982,5713256706,1888749168,7602005874,380100294
2025-12-18,28609,85308,-1606856,-1602080,5616658752,1878002399,7494661151,374733058
2025-12-19,28590,85148,-1590649,-1608534,5563606404,1889102870,7452709274,372635464
2025-12-22,28598,85194,-1539158,-1580744,5381999226,1855458687,7237457913,361872896
2025-12-23,28602,85233,-1295065,-1544031,4527844567,1811548229,6339392796,316969640
2025-12-24,28609,85348,-1347515,-1333741,4710076430,1562708725,6272785155,313639258
2025-12-25,28609,85348,-1394485,-1377376,4874255431,1613834047,6488089477,324404474
2025-12-26,28599,85245,-1376189,-1422747,4811953795,1669013214,6480967009,324048350
2025-12-29,28610,85376,-1350134,-1388744,4719118696,1626624132,6345742828,317287141
2025-12-30,28602,85327,-1323834,-1355070,4628535266,1588087168,6216622433,310831122
2025-12-31,28602,85327,-1307159,-1326694,4570234206,1554831464,6125065670,306253284
2026-01-01,28602,85327,-1280065,-1289870,4475507103,1511675672,5987182775,299359139
2026-01-02,28615,85293,-1214600,-1234059,4244680589,1446852955,5691533543,284576677
2026-01-05,28613,85193,-1214990,-1253064,4246316146,1470848756,5717164902,285858245
2026-01-06,28601,85152,-1231189,-1325474,4304684247,1556598758,5861283005,293064150
2026-01-07,28618,85348,-1229350,-1317952,4295796644,1544215389,5840012033,292000602
2026-01-08,28617,85394,-1261535,-1494588,4408355384,1750232159,6158587543,307929377
2026-01-09,28605,85211,-1305964,-1440921,4565514503,1691001266,6256515769,312825788
2026-01-12,28595,85146,-1398366,-1463546,4890185162,1718875191,6609060353,330453018
2026-01-13,28585,85031,-1398074,-1491918,4890943229,1754553789,6645497018,332274851
2026-01-14,28588,85040,-1462993,-1557349,5117422972,1831307851,6948730823,347436541
2026-01-15,28550,84737,-1431754,-1563586,5014826087,1845220615,6860046702,343002335
2026-01-16,28551,84741,-1496407,-1626925,5241124686,1919889969,7161014655,358050733
2026-01-19,28532,84461,-1489379,-1589086,5220079093,1881444680,7101523773,355076189
2026-01-20,28521,84205,-1476315,-1549209,5176263904,1839815411,7016079315,350803966
2026-01-21,28549,84474,-1412619,-1491419,4948057094,1765529038,6713586132,335679307
2026-01-22,28563,84678,-1403876,-1490336,4915024225,1759993021,6675017247,333750862
2026-01-23,28546,84540,-1411038,-1486250,4942965383,1758039119,6701004502,335050225
2026-01-26,28557,84692,-1408981,-1475621,4933971593,1742347285,6676318878,333815944
2026-01-27,28555,84747,-1423613,-1486862,4985558237,1754481413,6740039650,337001983
2026-01-28,28567,84816,-1420212,-1488643,4971474135,1755149243,6726623378,336331169
2026-01-29,28550,84624,-1432779,-1515380,5018500550,1790715173,6809215724,340460786
2026-01-30,28530,84411,-1421499,-1495639,4982497337,1771857470,6754354808,337717740
2026-02-02,28529,84390,-1437937,-1496279,5040254894,1773043906,6813298799,340664940
2026-02-03,28514,84203,-1439138,-1498040,5047084986,1779074791,6826159777,341307989
2026-02-04,28501,84041,-1469566,-1518733,5156169775,1807139137,6963308912,348165446
2026-02-05,28506,84174,-1462423,-1499380,5130173668,1781277287,6911450956,345572548
2026-02-06,28488,84039,-1466857,-1506206,5149009257,1792264728,6941273985,347063699
2026-02-09,28491,83981,-1480723,-1522257,5197110035,1812629418,7009739454,350486973
2026-02-10,28514,84231,-1456809,-1470617,5109176768,1745943095,6855119862,342755993
2026-02-11,28522,84398,-1414242,-1437091,4958401078,1702762339,6661163417,333058171
2026-02-12,28531,84492,-1377105,-1400950,4826661031,1658085197,6484746228,324237311
2026-02-13,28538,84650,-1356752,-1336319,4754231685,1578644312,6332875997,316643800
2026-02-19,28527,84547,-1209832,-1224995,4240998495,1448900582,5689899077,284494954
2026-02-20,28539,84699,-1195600,-1220822,4189415381,1441364785,5630780166,281539008
2026-02-23,28533,84560,-1210632,-1222160,4242906103,1445318333,5688224436,284411222
2026-02-24,28526,84481,-1350300,-1324992,4733625480,1568381918,6302007398,315100370
2026-02-25,28530,84578,-1368084,-1329759,4795314850,1572229982,6367544832,318377242
2026-02-26,28554,84894,-1339139,-1238427,4689922849,1458784875,6148707724,307435386
2026-02-27,28560,85040,-1289085,-1179503,4513624966,1386998984,5900623950,295031198
2026-03-02,28560,85040,-1208288,-805557,4230722614,947269335,5177991949,258899597
2026-03-03,28488,84387,-738114,-440625,2590947777,522147672,3113095449,155654772
2026-03-04,28475,84251,-784517,-450640,2755145529,534877337,3290022866,164501143
2026-03-05,28504,84438,-779243,-460932,2733794413,545880840,3279675253,163983763
2026-03-06,28492,84278,-900811,-506188,3161650660,600618188,3762268849,188113442
2026-03-09,28416,83646,-742066,-769153,2611480872,919535305,3531016177,176550809
2026-03-10,28469,84075,-706463,-702119,2481519648,835109798,3316629446,165831472
2026-03-11,28481,84156,-728564,-688751,2558077032,818423588,3376500620,168825031
2026-03-12,28469,84059,-781066,-751059,2743563533,893494924,3637058457,181852923
2026-03-13,28431,83737,-788577,-775687,2773631563,926338607,3699970170,184998509
2026-03-16,28438,83825,-786764,-803444,2766603957,958473555,3725077512,186253876
2026-03-17,28426,83738,-793407,-817423,2791163200,976164273,3767327472,188366374
2026-03-18,28445,84044,-781997,-786898,2749147527,936289928,3685437455,184271873
2026-03-19,28406,83749,-764078,-781869,2689812224,933591747,3623403971,181170199
2026-03-20,28357,83468,-745982,-791696,2630653053,948504333,3579157386,178957869
2026-03-23,28264,82725,-638299,-737112,2258358828,891038420,3149397248,157469862
2026-03-24,28321,83106,-609378,-727513,2151655945,875401988,3027057933,151352897
2026-03-25,28326,83103,-610588,-735582,2155577661,885145538,3040723199,152036160
2026-03-26,28328,83111,-611735,-739891,2159456956,890247195,3049704151,152485208
2026-03-27,28302,82849,-606944,-731786,2144512056,883281614,3027793670,151389684
2026-03-30,28337,83067,-593621,-722754,2094860397,870081351,2964941749,148247087
2026-03-31,28326,83055,-594163,-722870,2097568257,870355327,2967923584,148396179
2026-04-01,28407,83818,-683291,-813614,2405398863,970688446,3376087309,168804365
2026-04-02,28364,83455,-673742,-802268,2375329870,961315970,3336645840,166832292
2026-04-03,28380,83629,-660475,-772397,2327221752,923596642,3250818394,162540920
2026-04-06,28389,83686,-656172,-666291,2311387713,796177629,3107565342,155378267
2026-04-07,28383,83564,-563314,-685002,1984678154,819733446,2804411600,140220580
2026-04-08,28436,84057,-568911,-689322,2000664926,820069794,2820734720,141036736
2026-04-09,28426,83979,-588257,-691169,2069437431,823025807,2892463239,144623162
2026-04-10,28406,83822,-577084,-680900,2031575435,812320176,2843895610,142194781
2026-04-13,28397,83730,-568592,-674246,2002282625,805263896,2807546520,140377326
2026-04-14,28414,83908,-560119,-665822,1971267967,793516594,2764784561,138239228
2026-04-15,28419,83913,-527993,-631760,1857900204,752871031,2610771235,130538562
2026-04-16,28414,83849,-531917,-634238,1872018459,756404674,2628423133,131421157
2026-04-17,28397,83690,-531575,-640251,1871911501,765031075,2636942576,131847129
2026-04-20,28409,83771,-537328,-640670,1891422260,764786732,2656208991,132810450
2026-04-21,28412,83843,-545576,-495640,1920226313,591155724,2511382037,125569102
2026-04-22,28400,83744,-538449,-506137,1895979304,604383473,2500362777,125018139
2026-04-23,28362,83397,-543763,-661500,1917219591,793193254,2710412845,135520642
2026-04-24,28346,83279,-620404,-734720,2188710506,882237511,3070948017,153547401
2026-04-27,28347,83277,-591556,-714707,2086873802,858227018,2945100820,147255041
2026-04-28,28335,83122,-634719,-777614,2240042603,935509153,3175551756,158777588
2026-04-29,28336,83162,-645423,-789035,2277768950,948789487,3226558437,161327922
2026-04-30,28305,82865,-667573,-799996,2358471222,965427000,3323898222,166194911
2026-05-01,28305,82865,-671592,-805559,2372671653,972140358,3344812011,167240601
2026-05-04,28302,82837,-689124,-829989,2434861213,1001953761,3436814974,171840749
2026-05-05,28302,82837,-687910,-832262,2430573994,1004697415,3435271409,171763570
2026-05-06,28322,82900,-685793,-836896,2421398518,1009526360,3430924878,171546244
2026-05-07,28346,83142,-674892,-828020,2380864421,995906226,3376770648,168838532
2026-05-08,28345,83139,-681240,-845317,2403379973,1016755240,3420135214,171006761
2026-05-11,28334,83007,-679479,-850819,2398145912,1024992324,3423138237,171156912
2026-05-12,28294,82592,-672093,-836803,2375393291,1013175327,3388568618,169428431
2026-05-13,28309,82692,-673934,-849671,2380602175,1027512778,3408114953,170405748
2026-05-14,28301,82579,-677168,-856375,2392746215,1037035003,3429781218,171489061
2026-05-15,28270,82171,-677701,-848666,2397247272,1032805816,3430053089,171502654
2026-05-18,28272,82092,-701196,-861724,2480185286,1049701751,3529887036,176494352
2026-05-19,28272,82186,-750118,-904972,2653221447,1101121702,3754343149,187717157
2026-05-20,28265,82193,-751103,-907081,2657316977,1103601813,3760918790,188045940
2026-05-21,28264,82207,-765155,-933622,2707157506,1135690150,3842847656,192142383
2026-05-22,28278,82337,-765210,-935634,2706038844,1136344375,3842383220,192119161
2026-05-25,28278,82337,-763643,-933718,2700497112,1134017241,3834514352,191725718
2026-05-26,28297,82524,-792916,-972325,2802155593,1178233075,3980388669,199019433
2026-05-27,28268,82287,-787211,-966682,2784784558,1174775431,3959559989,197977999
2026-05-28,28240,82114,-797555,-971576,2824171901,1183209865,4007381766,200369088
2026-05-29,28248,82438,-800380,-949933,2833444599,1152306447,3985751047,199287552
2026-06-01,28213,82046,-841271,-963306,2981840092,1174101475,4155941567,207797078
2026-06-02,28216,82166,-874816,-977589,3100455714,1189779360,4290235075,214511754
2026-06-03,28216,82166,-877075,-962609,3108465009,1171548161,4280013169,214000658
2026-06-04,28172,81703,-876665,-944376,3111816322,1155864072,4267680394,213384020
2026-06-05,28163,81601,-887945,-950766,3152851877,1165142307,4317994184,215899709
2026-06-08,28144,81399,-885295,-947426,3145641635,1163922073,4309563708,215478185
2026-06-09,28172,81674,-871522,-931159,3093559981,1140085696,4233645677,211682284
2026-06-10,28186,81783,-878348,-942269,3116256799,1152164658,4268421457,213421073
2026-06-11,28173,81649,-889288,-945341,3156568474,1157815467,4314383941,215719197
2026-06-12,28217,82133,-863274,-883509,3059406383,1075703461,4135109844,206755492
2026-06-15,28242,82419,-943669,-894044,3341331274,1084758893,4426090166,221304508
2026-06-16,28255,82379,-951284,-826941,3366798752,1003823563,4370622315,218531116
2026-06-17,28258,82545,-845605,-837676,2992443870,1014812977,4007256847,200362842
2026-06-18,28229,82276,-847364,-835453,3001787469,1015431433,4017218902,200860945
2026-06-19,28218,82150,-865158,-848188,3065947961,1032487471,4098435431,204921772
2026-06-22,28202,82016,-892094,-854827,3163199488,1042272452,4205471941,210273597
2026-06-23,28216,82164,-886471,-839153,3141698553,1021308922,4163007475,208150374
2026-06-24,28223,82152,-980101,-918001,3472715965,1117438319,4590154284,229507714
2026-06-25,28234,82263,-991243,-925984,3510828936,1125634532,4636463468,231823173
2026-06-26,28257,82441,-942467,-666294,3335340499,808208644,4143549143,207177457
2026-06-29,28252,82365,-928703,-675702,3287156771,820374000,4107530770,205376539
2026-06-30,28262,82541,-902726,-658709,3194165719,798041327,3992207046,199610352
2026-07-01,28219,82080,-911790,-656803,3231142127,800196668,4031338795,201566940
2026-07-02,28234,82237,-884019,-682305,3131022950,829683461,3960706411,198035321
2026-07-03,28234,82221,-748957,-724879,2652673798,881624716,3534298514,176714926
2026-07-06,28238,82245,-793384,-770963,2809609032,937400590,3747009622,187350481
2026-07-07,28239,82192,-848801,-873150,3005806931,1062328676,4068135606,203406780
2026-07-08,28246,82115,-888955,-830190,3147205334,1011005238,4158210572,207910529
2026-07-09,28247,82130,-940253,-890283,3328626905,1083988167,4412615072,220630754
2026-07-10,28252,82169,-954149,-926238,3377332722,1127236289,4504569011,225228451
2026-07-13,28240,82061,-958495,-951414,3394077993,1159401632,4553479624,227673981
2026-07-14,28207,81729,-956480,-969382,3390962448,1186090345,4577052793,228852640
2026-07-15,28217,81777,-959604,-987557,3400811037,1207626199,4608437236,230421862
2026-07-16,28229,81851,-993743,-1028765,3520326653,1256868658,4777195311,238859766
2026-07-17,28229,81851,-1006502,-1033440,3565525987,1262580888,4828106875,241405344
2026-07-20,28218,81702,-1049475,-1038869,3719114800,1271534056,4990648856,249532443
2026-07-21,28236,81824,-1152678,-1042968,4082250685,1274640550,5356891235,267844562
2026-07-22,28211,81619,-1159314,-1048646,4109507077,1284805173,5394312250,269715612
2026-07-23,28207,81581,-1177957,-1078857,4176066751,1322429630,5498496382,274924819
2026-07-24,28190,81396,-1166557,-1082454,4138244447,1329860656,5468105103,273405255
2026-07-27,28223,81764,-1112167,-1039387,3940660259,1271200269,5211860528,260593026
2026-07-28,28237,81903,-1095461,-1034100,3879513435,1262585654,5142099089,257104954
2026-07-29,28252,82067,-1065391,-1020592,3771001890,1243601003,5014602893,250730145
