date,mr_face_total,mr_face_short,mr_face_long,mr_margin,mr_dv01,sl_face_3Y,sl_dv01_3Y,sl_face_10Y,sl_dv01_10Y,sl_face_net,sl_gross_trend,sl_gross_cycle,sl_gross_policy,sl_gross_trade,sl_gross_risk,sl_face_gross,sl_margin,sl_dv01,total_margin
2020-01-02,0,0,0,0,0,2633001819,789901,44910507,44911,2677912326,2676226328,1139219500,1138299021,1138299021,1137533503,7229577374,133895616,834811,133895616
2020-01-03,0,0,0,0,0,2540440633,762132,121011446,121011,2661452079,2660058143,1122543229,1122846889,1122846889,1121149293,7149444442,133072604,883144,133072604
2020-01-06,0,0,0,0,0,2286462004,685939,267733378,267733,2554195382,2554195382,0,0,0,0,2554195382,127709769,953672,127709769
2020-01-07,0,0,0,0,0,2010817331,603245,359352148,359352,2370169479,2369270052,1085487965,1086240391,1086240391,1084588538,6711827337,118508474,962597,118508474
2020-01-08,0,0,0,0,0,2167512112,650254,372189865,372190,2539701977,2538298727,1082532112,1082734007,1082734007,1081128862,6867427714,126985099,1022443,126985099
2020-01-09,0,0,0,0,0,2039943524,611983,285997394,285997,2325940919,2323902629,1036688913,1035242600,1035242600,1034650624,6465727366,116297046,897980,116297046
2020-01-10,0,0,0,0,0,1688618765,506586,171659269,171659,1860278034,1858138595,1033914823,1031943372,1031943372,1031775384,5987715546,93013902,678245,93013902
2020-01-13,0,0,0,0,0,927229339,278169,76126871,76127,1003356210,1002359665,1077006838,1075949670,1075949670,1076010293,5307276137,50167810,354296,50167810
2020-01-14,0,0,0,0,0,1026791324,308037,173599509,173600,1200390833,1199885944,1071682648,1070993955,1070993955,1071177759,5484734262,60019542,481637,60019542
2020-01-15,0,0,0,0,0,824231280,247269,182786986,182787,1007018266,1006845687,1085957814,1085456663,1085456663,1085785236,5349502064,50350913,430056,50350913
2020-01-16,0,0,0,0,0,523070916,156921,84582948,-84583,607653864,607198482,1089017336,1088134901,1088134901,1088261083,4960746704,30382693,241504,30382693
2020-01-17,0,0,0,0,0,15014801,-4504,148552566,-148553,163567368,164412943,1083524358,1082715014,1082715014,1082678783,4496046113,8178368,153057,8178368
2020-01-20,0,0,0,0,0,255995688,-76799,259306935,-259307,515302623,515779409,1088442974,1088525006,1088525006,1087966189,4869238583,25765131,336106,25765131
2020-01-21,0,0,0,0,0,514441311,-154332,409101326,-409101,923542638,923275615,1054339763,1054253061,1054253061,1054606785,5140728286,46177132,563434,46177132
2020-01-22,0,0,0,0,0,992980982,-297894,470821995,-470822,1463802977,1464294841,1094151413,1093919120,1093919120,1093659550,5839944045,73190149,768716,73190149
2020-01-23,0,0,0,0,0,1982860557,-594858,507187123,-507187,2490047680,2489933603,1092391953,1092327244,1092327244,1092506031,6859486075,124502384,1102045,124502384
2020-01-28,0,0,0,0,0,1905008351,-571503,391465603,-391466,2296473954,2294700756,1004148264,1004165461,1004165461,1005921462,6313101403,114823698,962968,114823698
2020-01-29,0,0,0,0,0,1699498790,-509850,303516499,-303516,2003015289,2001283964,1000008962,1000008962,1000008962,1001740287,6003051135,100150764,813366,100150764
2020-01-30,0,0,0,0,0,160008726,48003,328130742,328131,488139468,1564440383,1024255850,1024255850,1024255850,1028324001,5665531934,24406973,376133,24406973
2020-01-31,0,0,0,0,0,1243783445,373135,335052895,335053,1578836341,758673796,1164308502,1164308502,1164308502,1173201635,5424800938,78941817,708188,78941817
2020-02-03,0,0,0,0,0,897724181,269317,295086079,295086,1192810260,1135675377,1159956324,1159956324,1159956324,1168529314,5784073663,59640513,564403,59640513
2020-02-04,0,0,0,0,0,928498759,278550,383342605,383343,1311841365,938939914,1120303500,1120303500,1120303500,1130477779,5430328194,65592068,661892,65592068
2020-02-05,0,0,0,0,0,1805206152,541562,540666238,540666,2345872390,207208649,1157144036,1157144036,1157144036,1166996425,4845637183,117293619,1082228,117293619
2020-02-06,0,0,0,0,0,4462068768,1338621,654480688,654481,5116549456,2772610119,1167094564,1167094564,1167094564,1176844773,7450738584,255827473,1993101,255827473
2020-02-07,0,0,0,0,0,4877703708,1463311,919029296,919029,5796733004,3475508772,1156419459,1156419459,1156419459,1164804773,8109571922,289836650,2382340,289836650
2020-02-10,0,0,0,0,0,5116607811,1534982,966200941,966201,6082808752,3729771838,1171781869,1171781869,1171781869,1181255045,8426372489,304140438,2501183,304140438
2020-02-11,0,0,0,0,0,5451709387,1635513,1026919646,1026920,6478629033,4076344040,1196648016,1196648016,1196648016,1205636977,8871925065,323931452,2662432,323931452
2020-02-12,0,0,0,0,0,4004539721,1201362,674240630,674241,4678780351,4690543605,1217609450,1217609450,1217609450,1229372705,9572744660,233939018,1875603,233939018
2020-02-13,0,0,0,0,0,4145732234,1243720,691660186,691660,4837392420,4849765068,1215402178,1215402178,1215402178,1227774826,9723746428,241869621,1935380,241869621
2020-02-14,0,0,0,0,0,3985167274,1195550,676533655,676534,4661700929,4668903508,1159069200,1159069200,1159069200,1166271779,9312382887,233085046,1872084,233085046
2020-02-17,0,0,0,0,0,4683494461,1405048,826806495,826806,5510300956,5517875115,1190287942,1190287942,1190287942,1197862101,10286601043,275515048,2231855,275515048
2020-02-18,0,0,0,0,0,7201048127,2160314,1438617029,1438617,8639665157,6284544595,1171592426,1171592426,1171592426,1183528136,10982850009,431983258,3598931,431983258
2020-02-19,0,0,0,0,0,7633637755,2290091,1574573078,1574573,9208210833,6829806313,1183731803,1183731803,1183731803,1194672718,11575674439,460410542,3864664,460410542
2020-02-20,0,0,0,0,0,8224022740,2467207,1769428527,1769429,9993451267,7623619670,1179162240,1179162240,1179162240,1190669357,12351775746,499672563,4236635,499672563
2020-02-21,0,0,0,0,0,8400368122,2520110,1899441843,1899442,10299809965,8031086010,1130834317,1130834317,1130834317,1137889637,12561478599,514990498,4419552,514990498
2020-02-24,0,0,0,0,0,8422058239,2526617,1946930227,1946930,10368988465,8153950416,1104691962,1104691962,1104691962,1110346087,12578372389,518449423,4473548,518449423
2020-02-25,0,0,0,0,0,11966759776,3590028,1965235067,1965235,13931994842,11738243143,1093645345,1093645345,1093645345,1100106354,16119285533,696599742,5555263,696599742
2020-02-26,0,0,0,0,0,11322205695,3396662,2883498020,2883498,14205703715,12044495309,1078603490,1078603490,1078603490,1082604915,16362910695,710285186,6280160,710285186
2020-02-27,0,0,0,0,0,10045623414,3013687,2636810425,2636810,12682433839,10612290855,1033002456,1033002456,1033002456,1037140529,14748438750,634121692,5650497,634121692
2020-02-28,0,0,0,0,0,6621197707,1986359,1746044568,1746045,8367242274,6609680671,878408435,878408435,878408435,879153168,10124059144,418362114,3732404,418362114
2020-03-02,0,0,0,0,0,6395310559,1918593,1675927888,1675928,8071238447,6311742619,879331392,879331392,879331392,880164436,9829901230,403561922,3594521,403561922
2020-03-03,0,0,0,0,0,6710167853,2013050,1660293851,1660294,8370461704,6583524328,893325020,893325020,893325020,893612357,10157111744,418523085,3673344,418523085
2020-03-04,0,0,0,0,0,6131147348,1839344,1492844741,1492845,7623992089,5970677388,827443305,827443305,827443305,825871397,9278878698,381199604,3332189,381199604
2020-03-05,0,0,0,0,0,6202391967,1860718,1520406938,1520407,7722798905,6087158201,818201398,818201398,818201398,817439306,9359201702,386139945,3381125,386139945
2020-03-06,0,0,0,0,0,6327178509,1898154,1557678847,1557679,7884857356,6254072054,815801902,815801902,815801902,814983400,9516461161,394242868,3455832,394242868
2020-03-09,0,0,0,0,0,5839351503,1751805,1403567995,1403568,7242919498,5714938974,765338295,765338295,765338295,762642228,8773596087,362145975,3155373,362145975
2020-03-10,0,0,0,0,0,5727080870,1718124,1376476949,1376477,7103557819,5564217854,771617483,771617483,771617483,767722482,8646792785,355177891,3094601,355177891
2020-03-11,0,0,0,0,0,5766648209,1729994,1389257898,1389258,7155906107,5619175192,769779954,769779954,769779954,766950961,8695466014,357795305,3119252,357795305
2020-03-12,0,0,0,0,0,5847735505,1754321,1424477286,1424477,7272212791,5717030628,778589793,778589793,778589793,776592370,8829392376,363610640,3178798,363610640
2020-03-13,0,0,0,0,0,5331544621,1599463,1166023588,1166024,6497568209,5046648133,725557581,725557581,725557581,725362495,7948683372,324878410,2765487,324878410
2020-03-16,0,0,0,0,0,4899670626,1469901,1063997396,1063997,5963668023,4593540769,685577415,685577415,685577415,684549838,7334822853,298183401,2533899,298183401
2020-03-17,0,0,0,0,0,4803529156,1441059,1026955813,1026956,5830484969,4478756746,676654702,676654702,676654702,675073521,7183794373,291524248,2468015,291524248
2020-03-18,0,0,0,0,0,4586584877,1375975,795235245,795235,5381820122,4077284917,652585646,652585646,652585646,651949559,6686991414,269091006,2171211,269091006
2020-03-19,0,0,0,0,0,3822771737,1146832,789390104,789390,4612161841,3444437063,583544405,583544405,583544405,584180374,5779250651,230608092,1936222,230608092
2020-03-20,0,0,0,0,0,3593328042,1077998,749620972,749621,4342949014,3196471415,573188927,573188927,573188927,573288673,5489326868,217147451,1827619,217147451
2020-03-23,0,0,0,0,0,3110099128,933030,722579021,722579,3832678149,2687361687,572602150,572602150,572602150,572714312,4977882449,191633907,1655609,191633907
2020-03-24,0,0,0,0,0,3213705525,964112,689585224,689585,3903290749,2760210094,571603097,571603097,571603097,571477558,5046496942,195164537,1653697,195164537
2020-03-25,0,0,0,0,0,3231755653,969527,668323971,668324,3900079623,2767607987,566598931,566598931,566598931,565872706,5033277485,195003981,1637851,195003981
2020-03-26,0,0,0,0,0,3117489472,935247,644680985,644681,3762170457,2658826985,552225005,552225005,552225005,551118468,4866620467,188108523,1579928,188108523
2020-03-27,143124738926,95416492617,47708246309,9541649262,52943993,3144676844,943403,665850814,665851,3810527658,2680513489,564970588,564970588,564970588,565043581,4940468833,190526383,1609254,9732175645
2020-03-30,143124738926,95416492617,47708246309,9541649262,52943993,3259340827,977802,785729225,785729,4045070052,2915851255,564566480,564566480,564566480,564652318,5174203011,202253503,1763531,9743902764
2020-03-31,143124738926,95416492617,47708246309,9541649262,52943993,3310739761,993222,787517833,787518,4098257594,2967102572,565574329,565574329,565574329,565580693,5229406252,204912880,1780740,9746562141
2020-04-01,143124738926,95416492617,47708246309,9541649262,52943993,3267340813,980202,776478263,776478,4043819076,2920586851,561546859,561546859,561546859,561685366,5166912794,202190954,1756681,9743840216
2020-04-02,143124738926,95416492617,47708246309,9541649262,52943993,3294892122,988468,777281366,777281,4072173488,2937646446,567286643,567286643,567286643,567240399,5206746775,203608674,1765749,9745257936
2020-04-03,47708246309,0,47708246309,4770824631,39069215,3055629151,916689,679553495,679553,3735182646,2599645517,567802827,567802827,567802827,567734303,4870788299,186759132,1596242,4957583763
2020-04-06,47708246309,0,47708246309,4770824631,39069215,3188355900,956507,688365738,688366,3876721637,2728829023,574135252,574135252,574135252,573757362,5024992142,193836082,1644873,4964660713
2020-04-07,47708246309,0,47708246309,4770824631,39069215,3215200196,964560,686653308,686653,3901853504,2747723171,577371883,577371883,577371883,576758450,5056597270,195092675,1651213,4965917306
2020-04-08,47708246309,0,47708246309,4770824631,39069215,3316362725,994909,669837204,669837,3986199929,2828474761,579567300,579567300,579567300,578157868,5145334528,199309996,1664746,4970134627
2020-04-09,47708246309,0,47708246309,4770824631,39069215,3375359154,1012608,707310637,707311,4082669791,2926564514,578882624,578882624,578882624,577222652,5240435040,204133490,1719918,4974958120
2020-04-10,47708246309,0,47708246309,4770824631,39069215,3388805641,1016642,688635814,688636,4077441455,2915173112,582255796,582255796,582255796,580012547,5241953047,203872073,1705278,4974696704
2020-04-13,47708246309,0,47708246309,4770824631,39069215,3487157606,1046147,617706742,617707,4104864348,2937023003,584800912,584800912,584800912,583040432,5274466172,205243217,1663854,4976067848
2020-04-14,47708246309,0,47708246309,4770824631,39069215,3724757742,1117427,663740667,663741,4388498409,3216654534,586766779,586766779,586766779,585077095,5562031966,219424920,1781168,4990249551
2020-04-16,47708246309,0,47708246309,4770824631,39069215,3828578951,1148574,708212028,708212,4536790979,3366366250,586275430,586275430,586275430,584149299,5709341840,226839549,1856786,4997664180
2020-04-17,47708246309,0,47708246309,4770824631,39069215,3843828354,1153149,692219986,692220,4536048340,3357506710,590452634,590452634,590452634,588088995,5716953608,226802417,1845368,4997627048
2020-04-20,47708246309,0,47708246309,4770824631,39069215,3890221438,1167066,693713536,693714,4583934974,3375048656,606144063,606144063,606144063,602742255,5796223099,229196749,1860780,5000021380
2020-04-21,47708246309,0,47708246309,4770824631,39069215,3823326413,1146998,685295597,685296,4508622010,3296447989,607632255,607632255,607632255,604541766,5723886520,225431100,1832294,4996255731
2020-04-22,47708246309,0,47708246309,4770824631,39069215,3679427562,1103828,661903453,661903,4341331015,3115684392,614022207,614022207,614022207,611624416,5569375430,217066551,1765732,4987891182
2020-04-23,47708246309,0,47708246309,4770824631,39069215,3596460498,1078938,658234822,658235,4254695320,3027365344,614850157,614850157,614850157,612479820,5484395633,212734766,1737173,4983559397
2020-04-24,47708246309,0,47708246309,4770824631,39069215,3740983873,1122295,702246979,702247,4443230853,3217940392,613931605,613931605,613931605,611358856,5671094062,222161543,1824542,4992986173
2020-04-27,47708246309,0,47708246309,4770824631,39069215,3779897932,1133969,718453115,718453,4498351047,3256518616,622622721,622622721,622622721,619209710,5743596488,224917552,1852422,4995742183
2020-04-28,47708246309,0,47708246309,4770824631,39069215,3769102300,1130731,724601026,724601,4493703326,3249044294,623924455,623924455,623924455,620734577,5741552235,224685166,1855332,4995509797
2020-04-29,47708246309,0,47708246309,4770824631,39069215,3800170843,1140051,733467230,733467,4533638073,3276854820,630241154,630241154,630241154,626542099,5794120382,226681904,1873518,4997506535
2020-05-04,47708246309,0,47708246309,4770824631,39069215,2878889650,863667,513801743,513802,3392691392,3397770857,634128562,634128562,634128562,629049098,5929205641,169634570,1377469,4940459200
2020-05-06,47708246309,0,47708246309,4770824631,39069215,2956048476,886815,537149666,537150,3493198142,3497744207,635452053,635676854,635676854,630905988,6035455956,174659907,1423964,4945484538
2020-05-07,47708246309,0,47708246309,4770824631,39069215,2951355221,885407,555242578,555243,3506597799,3510597868,634361182,635276936,635276936,630361113,6045874035,175329890,1440649,4946154521
